league_,season_,team_,player_,nation_,pos_,age_,born_,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
FRA-Ligue 1,2425,Lyon,Rémy Descamps,FRA,GK,28,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Lyon,Sael Kumbedi,FRA,DF,19,2005,14,12,951,10.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Lyon,Saïd Benrahma,ALG,"FW,MF",28,1995,13,9,735,8.2,1,3,4,1,0,0,0,0,0.12,0.37,0.49,0.12,0.49
FRA-Ligue 1,2425,Lyon,Tanner Tessmann,USA,MF,22,2001,25,13,1234,13.7,1,0,1,1,0,0,3,0,0.07,0.0,0.07,0.07,0.07
FRA-Ligue 1,2425,Lyon,Thiago Almada,ARG,MF,23,2001,16,9,951,10.6,1,4,5,1,0,0,3,0,0.09,0.38,0.47,0.09,0.47
FRA-Ligue 1,2425,Lyon,Téo Barisic,CRO,DF,19,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Lyon,Warmed Omari,COM,DF,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Lyon,Wilfried Zaha,CIV,FW,31,1992,4,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Adrien Rabiot,FRA,MF,29,1995,29,27,2485,27.6,9,4,13,9,0,0,4,0,0.33,0.14,0.47,0.33,0.47
FRA-Ligue 1,2425,Marseille,Amar Dedić,BIH,MF,21,2002,10,2,314,3.5,0,1,1,0,0,0,1,0,0.0,0.29,0.29,0.0,0.29
FRA-Ligue 1,2425,Marseille,Amine Gouiri,ALG,FW,24,2000,14,12,1048,11.6,10,3,13,10,0,0,0,0,0.86,0.26,1.12,0.86,1.12
FRA-Ligue 1,2425,Marseille,Amine Harit,MAR,MF,27,1997,13,8,519,5.8,2,4,6,2,0,0,1,1,0.35,0.69,1.04,0.35,1.04
FRA-Ligue 1,2425,Marseille,Bamo Meïté,CIV,DF,22,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Bilal Nadir,MAR,MF,20,2003,15,5,383,4.3,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23
FRA-Ligue 1,2425,Marseille,Darryl Bakola,FRA,MF,16,2007,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Derek Cornelius,CAN,DF,26,1997,21,17,1420,15.8,0,0,0,0,0,0,9,2,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Elye Wahi,CIV,FW,21,2003,13,7,574,6.4,3,1,4,2,1,1,1,0,0.47,0.16,0.63,0.31,0.47
FRA-Ligue 1,2425,Marseille,Emmanuel Koum Mbondo,FRA,FW,18,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Enzo Sternal,FRA,FW,17,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Faris Pemi Moumbagna,CMR,FW,24,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Geoffrey Kondogbia,CTA,"DF,MF",31,1993,25,22,2020,22.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Gerónimo Rulli,ARG,GK,32,1992,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Ismaël Bennacer,ALG,MF,26,1997,12,8,646,7.2,0,2,2,0,0,0,2,0,0.0,0.28,0.28,0.0,0.28
FRA-Ligue 1,2425,Marseille,Ismaël Koné,CAN,MF,22,2002,8,3,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Jonathan Rowe,ENG,"MF,FW",21,2003,28,6,807,9.0,3,3,6,3,0,0,2,0,0.33,0.33,0.67,0.33,0.67
FRA-Ligue 1,2425,Marseille,Keyliane Abdallah,FRA,FW,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Leonardo Balerdi,ARG,DF,25,1999,27,27,2273,25.3,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Lilian Brassier,FRA,DF,24,1999,12,9,779,8.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Luis Henrique,BRA,MF,22,2001,33,29,2613,29.0,7,7,14,7,0,0,0,0,0.24,0.24,0.48,0.24,0.48
FRA-Ligue 1,2425,Marseille,Luiz Felipe,ITA,DF,27,1997,4,2,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Mason Greenwood,ENG,"MF,FW",22,2001,34,32,2804,31.2,21,5,26,14,7,9,3,0,0.67,0.16,0.83,0.45,0.61
FRA-Ligue 1,2425,Marseille,Michael Amir Murillo,PAN,DF,28,1996,30,27,2437,27.1,1,3,4,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15
FRA-Ligue 1,2425,Marseille,Neal Maupay,FRA,FW,27,1996,22,13,1042,11.6,4,4,8,4,0,0,3,1,0.35,0.35,0.69,0.35,0.69
FRA-Ligue 1,2425,Marseille,Pierre Højbjerg,DEN,MF,28,1995,30,30,2664,29.6,2,4,6,2,0,0,5,0,0.07,0.14,0.2,0.07,0.2
FRA-Ligue 1,2425,Marseille,Pol Lirola,ESP,DF,26,1997,19,5,680,7.6,1,2,3,1,0,0,1,1,0.13,0.26,0.4,0.13,0.4
FRA-Ligue 1,2425,Marseille,Quentin Merlin,FRA,"MF,DF",22,2002,27,21,1589,17.7,1,3,4,1,0,0,1,0,0.06,0.17,0.23,0.06,0.23
FRA-Ligue 1,2425,Marseille,Robinio Vaz,FRA,FW,17,2007,2,0,75,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Ulisses Garcia,SUI,"DF,MF",28,1996,20,10,930,10.3,2,2,4,2,0,0,2,0,0.19,0.19,0.39,0.19,0.39
FRA-Ligue 1,2425,Marseille,Valentin Carboni,ARG,MF,19,2005,4,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Marseille,Valentin Rongier,FRA,"MF,DF",29,1994,25,17,1562,17.4,3,1,4,3,0,0,5,0,0.17,0.06,0.23,0.17,0.23
FRA-Ligue 1,2425,Monaco,Al-Musrati,LBY,MF,28,1996,10,3,386,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.47,0.23,0.47
FRA-Ligue 1,2425,Monaco,Aleksandr Golovin,RUS,MF,28,1996,19,13,1153,12.8,3,0,3,3,0,0,1,0,0.23,0.0,0.23,0.23,0.23
FRA-Ligue 1,2425,Monaco,Breel Embolo,SUI,"FW,MF",27,1997,29,19,1841,20.5,6,4,10,6,0,0,5,0,0.29,0.2,0.49,0.29,0.49
FRA-Ligue 1,2425,Monaco,Caio Henrique Oliveira Silva,BRA,DF,27,1997,27,21,1929,21.4,0,6,6,0,0,0,3,0,0.0,0.28,0.28,0.0,0.28
FRA-Ligue 1,2425,Monaco,Christian Mawissa,FRA,DF,19,2005,22,17,1501,16.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Denis Zakaria,SUI,MF,27,1996,26,24,2144,23.8,6,4,10,4,2,2,5,0,0.25,0.17,0.42,0.17,0.34
FRA-Ligue 1,2425,Monaco,Eliesse Ben Seghir,MAR,MF,19,2005,33,19,1750,19.4,6,3,9,4,2,2,0,0,0.31,0.15,0.46,0.21,0.36
FRA-Ligue 1,2425,Monaco,Eliot Matazo,BEL,MF,22,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Folarin Balogun,USA,FW,23,2001,13,7,615,6.8,4,0,4,4,0,0,0,0,0.59,0.0,0.59,0.59,0.59
FRA-Ligue 1,2425,Monaco,George Ilenikhena,NGA,FW,17,2006,23,6,717,8.0,3,2,5,3,0,0,0,0,0.38,0.25,0.63,0.38,0.63
FRA-Ligue 1,2425,Monaco,Ismail Jakobs,SEN,DF,24,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Jordan Teze,NED,"DF,MF",24,1999,16,8,569,6.3,1,0,1,1,0,0,2,1,0.16,0.0,0.16,0.16,0.16
FRA-Ligue 1,2425,Monaco,Kassoum Ouattara,FRA,"MF,DF",19,2004,12,5,391,4.3,0,1,1,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23
FRA-Ligue 1,2425,Monaco,Krépin Diatta,SEN,"DF,MF",25,1999,19,3,508,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Lamine Camara,SEN,MF,20,2004,29,25,2054,22.8,2,7,9,2,0,0,10,1,0.09,0.31,0.39,0.09,0.39
FRA-Ligue 1,2425,Monaco,Lucas Michal,FRA,FW,19,2005,8,0,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Maghnes Akliouche,FRA,MF,22,2002,32,27,2406,26.7,5,10,15,4,1,1,2,0,0.19,0.37,0.56,0.15,0.52
FRA-Ligue 1,2425,Monaco,Mamadou Coulibaly,FRA,MF,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Mika Biereth,DEN,FW,21,2003,16,16,1228,13.6,13,2,15,12,1,2,0,0,0.95,0.15,1.1,0.88,1.03
FRA-Ligue 1,2425,Monaco,Mohammed Salisu,GHA,DF,25,1999,15,11,1023,11.4,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,2425,Monaco,Philipp Köhn,SUI,GK,26,1998,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Radosław Majecki,POL,GK,24,1999,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Saïmon Bouabré,FRA,MF,18,2006,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Monaco,Soungoutou Magassa,FRA,MF,20,2003,21,12,1025,11.4,0,1,1,0,0,0,5,1,0.0,0.09,0.09,0.0,0.09
FRA-Ligue 1,2425,Monaco,Takumi Minamino,JPN,MF,29,1995,31,27,2231,24.8,6,3,9,6,0,0,4,0,0.24,0.12,0.36,0.24,0.36
FRA-Ligue 1,2425,Monaco,Thilo Kehrer,GER,DF,27,1996,27,27,2383,26.5,4,0,4,4,0,0,1,0,0.15,0.0,0.15,0.15,0.15
FRA-Ligue 1,2425,Monaco,Vanderson,BRA,DF,23,2001,29,23,2064,22.9,1,3,4,1,0,0,6,1,0.04,0.13,0.17,0.04,0.17
FRA-Ligue 1,2425,Monaco,Wilfried Singo,CIV,DF,23,2000,27,23,2096,23.3,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13
FRA-Ligue 1,2425,Montpellier,Akor Adams,NGA,FW,24,2000,15,13,1075,11.9,3,1,4,3,0,0,2,0,0.25,0.08,0.33,0.25,0.33
FRA-Ligue 1,2425,Montpellier,Andy Delort,ALG,FW,32,1991,9,8,607,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Arnaud Nordin,FRA,"MF,FW",26,1998,16,14,1166,13.0,4,1,5,3,1,2,2,0,0.31,0.08,0.39,0.23,0.31
FRA-Ligue 1,2425,Montpellier,Axel Gueguin,FRA,FW,19,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Bamo Meïté,CIV,DF,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Becir Omeragic,SUI,DF,22,2002,22,21,1799,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Benjamin Lecomte,FRA,GK,33,1991,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Birama Touré,MLI,"MF,DF",32,1992,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Boubakar Kouyaté,MLI,DF,27,1997,11,8,756,8.4,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Dimitry Bertaud,COD,GK,26,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Enzo Tchato,CMR,"DF,MF",21,2002,27,21,1899,21.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Falaye Sacko,MLI,DF,29,1995,16,14,1233,13.7,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07
FRA-Ligue 1,2425,Montpellier,Gabriel Bares,SUI,MF,23,2000,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Issiaga Sylla,GUI,"DF,MF",30,1994,19,15,1156,12.8,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08
FRA-Ligue 1,2425,Montpellier,Jordan Ferri,FRA,MF,32,1992,25,21,1773,19.7,0,2,2,0,0,0,6,1,0.0,0.1,0.1,0.0,0.1
FRA-Ligue 1,2425,Montpellier,Joris Chotard,FRA,MF,22,2001,26,23,1892,21.0,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2425,Montpellier,Junior Ndiaye,UAE,FW,19,2005,15,4,441,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Khalil Fayad,FRA,"MF,FW",20,2004,20,10,1028,11.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Lucas Mincarelli,FRA,DF,20,2004,10,8,715,7.9,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13
FRA-Ligue 1,2425,Montpellier,Modibo Sagnan,MLI,DF,25,1999,27,24,2141,23.8,2,0,2,2,0,0,10,0,0.08,0.0,0.08,0.08,0.08
FRA-Ligue 1,2425,Montpellier,Musa Al-Taamari,JOR,"MF,FW",27,1997,15,12,1116,12.4,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24
FRA-Ligue 1,2425,Montpellier,Nicolas Pays,FRA,"MF,FW",20,2003,9,4,447,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Nikola Maksimović,SRB,DF,32,1991,7,7,581,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Othmane Maamma,MAR,MF,18,2005,12,2,361,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.5,0.25,0.5
FRA-Ligue 1,2425,Montpellier,Rabby Nzingoula,FRA,MF,18,2005,27,20,1689,18.8,1,0,1,1,0,0,11,0,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2425,Montpellier,Simon Cara,FRA,FW,19,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Stefan Džodić,SRB,DF,19,2005,7,2,242,2.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Tanguy Coulibaly,FRA,"MF,FW",23,2001,25,17,1485,16.5,3,0,3,3,0,0,4,2,0.18,0.0,0.18,0.18,0.18
FRA-Ligue 1,2425,Montpellier,Théo Chennahi,FRA,DF,19,2005,4,2,181,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Théo Sainte-Luce,FRA,DF,25,1998,16,11,1018,11.3,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,2425,Montpellier,Téji Savanier,FRA,MF,32,1991,31,27,2363,26.3,2,5,7,0,2,2,4,1,0.08,0.19,0.27,0.0,0.19
FRA-Ligue 1,2425,Montpellier,Wahbi Khazri,TUN,"FW,MF",33,1991,30,10,1118,12.4,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16
FRA-Ligue 1,2425,Montpellier,Wilfried Ndollo,CMR,DF,19,2005,8,3,401,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Yael Mouanga,FRA,DF,19,2005,14,10,946,10.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Montpellier,Yanis Issoufou,FRA,MF,17,2006,4,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Alban Lafont,CIV,GK,25,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Anthony Lopes,POR,GK,33,1990,18,18,1563,17.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Bahereba Guirassy,FRA,MF,17,2006,19,2,348,3.9,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52
FRA-Ligue 1,2425,Nantes,Dehmaine Assoumani,FRA,FW,19,2005,12,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Douglas,BRA,MF,27,1997,28,28,2307,25.6,4,2,6,4,0,0,8,0,0.16,0.08,0.23,0.16,0.23
FRA-Ligue 1,2425,Nantes,Fabien Centonze,FRA,DF,28,1996,7,3,265,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Florent Mollet,FRA,MF,32,1991,9,3,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Francis Coquelin,FRA,MF,33,1991,6,3,224,2.5,1,1,2,1,0,0,1,0,0.4,0.4,0.8,0.4,0.8
FRA-Ligue 1,2425,Nantes,Ignatius Ganago,CMR,MF,25,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Jean-Charles Castelletto,CMR,"DF,MF",29,1995,30,30,2620,29.1,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Jean-Kevin Duverne,HAI,DF,27,1997,9,7,537,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Jean-Philippe Gbamin,CIV,MF,28,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Johann Lepenant,FRA,MF,21,2002,29,23,2048,22.8,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13
FRA-Ligue 1,2425,Nantes,Kelvin Amian,FRA,DF,26,1998,30,23,2165,24.1,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,2425,Nantes,Louis Leroux,FRA,"MF,DF",18,2006,16,8,816,9.1,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33
FRA-Ligue 1,2425,Nantes,Marcus Coco,FRA,DF,28,1996,20,10,951,10.6,0,1,1,0,0,0,3,2,0.0,0.09,0.09,0.0,0.09
FRA-Ligue 1,2425,Nantes,Matthis Abline,FRA,FW,21,2003,34,33,2768,30.8,9,2,11,8,1,1,3,0,0.29,0.07,0.36,0.26,0.33
FRA-Ligue 1,2425,Nantes,Meschak Elia,COD,FW,26,1997,8,1,170,1.9,1,0,1,1,0,0,0,0,0.53,0.0,0.53,0.53,0.53
FRA-Ligue 1,2425,Nantes,Moses Simon,NGA,"FW,MF",29,1995,32,31,2609,29.0,8,10,18,4,4,4,2,0,0.28,0.34,0.62,0.14,0.48
FRA-Ligue 1,2425,Nantes,Mostafa Mohamed,EGY,FW,26,1997,30,11,1252,13.9,5,0,5,5,0,0,3,0,0.36,0.0,0.36,0.36,0.36
FRA-Ligue 1,2425,Nantes,Nathan Zeze,FRA,DF,19,2005,18,17,1512,16.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Nicolas Cozza,FRA,"DF,MF",25,1999,27,23,2051,22.8,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04
FRA-Ligue 1,2425,Nantes,Nicolas Pallois,FRA,DF,36,1987,26,23,2017,22.4,0,2,2,0,0,0,9,0,0.0,0.09,0.09,0.0,0.09
FRA-Ligue 1,2425,Nantes,Patrik Carlgren,SWE,GK,32,1992,5,4,417,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Pedro Chirivella,ESP,MF,27,1997,30,28,2348,26.1,0,2,2,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,2425,Nantes,Plamedi Nsingi,,FW,23,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Saidou Sow,GUI,DF,22,2002,9,9,799,8.9,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11
FRA-Ligue 1,2425,Nantes,Sorba Thomas,WAL,"MF,DF",24,1999,25,15,1321,14.7,1,3,4,1,0,0,3,0,0.07,0.2,0.27,0.07,0.27
FRA-Ligue 1,2425,Nantes,Sékou Doucoure,FRA,DF,19,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nantes,Tino Kadewere,ZIM,MF,28,1996,12,6,512,5.7,1,2,3,1,0,0,1,0,0.18,0.35,0.53,0.18,0.53
FRA-Ligue 1,2425,Nice,Ali Abdi,TUN,MF,30,1993,25,17,1393,15.5,5,2,7,5,0,0,2,0,0.32,0.13,0.45,0.32,0.45
FRA-Ligue 1,2425,Nice,Amidou Doumbouya,FRA,MF,16,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Antoine Mendy,SEN,"DF,MF",20,2004,18,8,825,9.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Badredine Bouanani,ALG,"MF,FW",19,2004,26,11,1099,12.2,3,3,6,2,1,1,2,0,0.25,0.25,0.49,0.16,0.41
FRA-Ligue 1,2425,Nice,Baptiste Santamaria,FRA,MF,29,1995,13,11,927,10.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Bernard Nguene,CMR,FW,17,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Bilal Brahimi,ALG,MF,24,2000,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Dante,BRA,DF,40,1983,25,21,1964,21.8,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Evann Guessand,CIV,"MF,FW",23,2001,33,30,2565,28.5,12,8,20,12,0,0,2,0,0.42,0.28,0.7,0.42,0.7
FRA-Ligue 1,2425,Nice,Gaëtan Laborde,FRA,FW,30,1994,28,20,1829,20.3,11,4,15,7,4,4,1,0,0.54,0.2,0.74,0.34,0.54
FRA-Ligue 1,2425,Nice,Hicham Boudaoui,ALG,MF,24,1999,29,27,2435,27.1,2,3,5,2,0,0,9,0,0.07,0.11,0.18,0.07,0.18
FRA-Ligue 1,2425,Nice,Issiaga Camara,GUI,MF,19,2005,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Jeremie Boga,CIV,"MF,FW",27,1997,21,12,1054,11.7,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26
FRA-Ligue 1,2425,Nice,Jonathan Clauss,FRA,"MF,DF",31,1992,28,27,2303,25.6,3,8,11,3,0,0,7,0,0.12,0.31,0.43,0.12,0.43
FRA-Ligue 1,2425,Nice,Jordan Lotomba,SUI,"DF,MF",25,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Marcin Bułka,POL,GK,24,1999,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Melvin Bard,FRA,"DF,MF",23,2000,24,22,1938,21.5,2,1,3,2,0,0,4,2,0.09,0.05,0.14,0.09,0.14
FRA-Ligue 1,2425,Nice,Mohamed Abdelmonem,EGY,DF,25,1999,12,10,855,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Mohamed Ali Cho,FRA,"FW,MF",20,2004,27,21,1621,18.0,3,4,7,3,0,0,2,0,0.17,0.22,0.39,0.17,0.39
FRA-Ligue 1,2425,Nice,Morgan Sanson,FRA,MF,29,1994,6,3,235,2.6,3,0,3,3,0,0,0,0,1.15,0.0,1.15,1.15,1.15
FRA-Ligue 1,2425,Nice,Moïse Bombito,CAN,DF,24,2000,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2425,Nice,Pablo Rosario,DOM,"MF,DF",27,1997,29,21,1775,19.7,3,1,4,2,1,1,6,1,0.15,0.05,0.2,0.1,0.15
FRA-Ligue 1,2425,Nice,Rareş Ilie,ROU,MF,21,2003,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
